0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
1.26132,1.26132,2.27586,2.1936,1.7823,2.24844,2.79684,2.79684,2.1936,2.52264,2.52264,2.13876,3.3178198,3.3178198,3.6194398,2.44038,2.44038,2.57748,1.6452,1.31616,1.5081,1.8645601,1.59036,1.59036,2.27586,2.90652,2.16618,2.3307,2.90652,2.90652,2.0016599,2.55006,2.55006,2.0016599,6.8001604,6.8001604,5.10012,5.70336,5.70336,2.82426,6.6356397,4.90818,4.49688,5.64852,5.64852,2.7694201,5.37432,5.37432,2.38554,2.96136,2.24844,2.24844,2.82426,2.71458,2.71458,4.68882,4.7985,4.7985,4.77108,4.0855803,5.45658,5.7582,6.4437,6.4437,3.0984602,2.742,2.742,2.30328,2.96136,2.96136,3.67428,2.4678001,2.4678001,2.16618,2.3307,2.3307,2.3307,2.38554,2.13876,2.13876,1.97424,2.71458,2.71458,1.9194001,2.38554,2.38554,1.7548801,2.30328,2.30328,2.0565,2.38554,2.38554,2.49522,2.30328,2.30328,1.59036,1.72746,1.97424,1.97424,1.89198,2.0016599,1.94682,2.24844,2.11134,2.11134,1.72746,2.22102,2.22102,1.97424,2.3307,2.3307,2.71458,5.01786,5.01786,2.4678001,3.3178198,2.85168,3.0984602,5.26464,5.26464,2.82426,2.38554,2.24844,2.24844,2.22102,2.52264,2.52264,2.44038,2.52264,2.52264,2.90652,2.93394,2.93394,3.0710402,3.2904,4.5243,3.64686,3.3178198,3.3178198,5.5388403,5.64852,5.64852,3.7291203,2.3307,2.3307,2.57748,2.1936,2.6049001,2.6049001,2.0016599,1.7823,1.7823,1.8097199,1.6452,1.9194001,1.72746,1.5081,1.5081,1.72746,1.7823,1.7823,2.11134,1.67262,1.67262,1.9194001,1.56294,1.56294,1.26132,1.5355201,1.371,1.371,1.59036,1.48068,1.42584,1.39842,1.42584,1.42584,1.31616,1.31616,1.31616,1.8645601,1.72746,1.72746,2.0290802,1.6452,1.72746,1.7823,1.7823,1.67262,1.7548801,1.61778,1.5081,1.67262,1.89198,1.72746,1.72746,1.56294,1.59036,1.59036,1.67262,1.48068,1.48068,1.39842,1.7548801,1.45326,1.39842,1.5081,1.5081,1.59036,1.7000401,1.7000401,1.61778,1.28874,1.28874,1.28874,1.45326,1.0968,1.0968,1.06938,1.12422,1.12422,1.20648,1.0968,0.98712,1.20648,0.8226,0.8226,1.0145401,1.04196,1.04196,1.15164,1.15164,1.15164,1.20648,1.06938,1.15164,1.15164,1.04196,1.17906,1.0145401,1.0145401,0.95970005,0.95970005,0.95970005,0.79518,0.79518,0.87744004,1.04196,1.04196,0.98712
2.6049001,2.6049001,1.8645601,2.1936,2.1936,2.44038,2.79684,2.79684,3.48234,1.5355201,2.82426,2.82426,1.7823,3.4000802,3.6194398,2.0565,2.24844,2.57748,1.6452,2.4678001,2.4678001,1.8645601,1.20648,1.20648,1.31616,2.90652,2.90652,2.13876,2.8791,2.90652,3.4275002,1.83714,2.55006,2.0016599,5.26464,6.5808,5.10012,2.90652,2.4678001,2.4678001,6.6356397,2.6049001,2.6049001,5.9775605,2.55006,2.55006,2.24844,2.38554,2.38554,2.6049001,3.7017002,2.24844,4.85334,3.64686,3.64686,4.68882,6.0049806,6.0049806,4.77108,4.0855803,4.0855803,3.4000802,6.4437,3.18072,3.18072,2.79684,3.1533,3.1533,3.67428,2.82426,3.67428,2.27586,1.97424,2.16618,2.3307,2.0565,2.0565,2.38554,2.11134,2.11134,2.13876,2.71458,2.71458,2.11134,1.83714,2.38554,2.44038,2.3307,2.0565,2.0565,2.49522,2.65974,2.49522,1.61778,1.6452,1.6452,1.72746,1.45326,1.45326,1.61778,2.0016599,2.0016599,1.61778,2.11134,2.11134,1.94682,1.94682,2.22102,1.97424,2.24844,2.71458,2.71458,2.9887803,4.0033197,4.0033197,3.3178198,6.05982,6.05982,2.24844,2.9887803,2.9887803,3.26298,2.24844,2.24844,2.35812,2.4678001,2.52264,2.6049001,2.55006,2.55006,2.90652,2.96136,2.96136,3.4275002,3.2904,4.99044,4.99044,3.3178198,4.63398,4.63398,3.75654,3.7291203,3.7291203,2.96136,2.35812,2.57748,2.13876,1.72746,1.72746,2.0016599,1.97424,1.97424,2.0290802,1.6452,1.6452,1.97424,1.5081,1.83714,1.83714,1.5081,2.11134,2.11134,2.11134,2.24844,1.9194001,2.08392,1.67262,1.67262,1.5355201,1.5355201,1.5355201,1.72746,1.48068,1.48068,1.45326,1.5355201,1.42584,1.59036,1.7000401,1.31616,1.8645601,1.94682,1.48068,2.0290802,1.6452,1.31616,1.31616,1.7823,1.56294,1.56294,1.6452,1.5081,1.5081,1.5355201,1.42584,1.72746,1.72746,1.28874,1.28874,1.67262,1.61778,1.61778,1.39842,1.7548801,1.56294,1.56294,1.5081,1.39842,1.39842,1.26132,1.61778,1.61778,1.48068,1.371,1.28874,1.42584,1.12422,1.12422,1.06938,0.90485996,0.90485996,1.0968,1.0968,1.0968,1.12422,1.06938,0.87744004,0.87744004,1.17906,1.17906,1.15164,1.17906,1.17906,1.17906,1.06938,1.04196,1.04196,1.04196,1.17906,1.17906,1.20648,0.95970005,0.95970005,0.93228006,0.79518,0.79518,0.87744004,0.90485996,0.85002005,0.98712
2.11134,1.8645601,1.8645601,3.04362,2.7694201,2.44038,2.3307,3.6194398,3.6194398,1.5355201,2.13876,2.13876,1.7823,3.4000802,3.4000802,2.30328,2.24844,2.24844,2.24844,1.89198,2.4678001,1.9194001,1.45326,1.61778,1.31616,3.45492,2.24844,2.13876,2.8791,2.63232,2.63232,1.83714,1.6452,1.6452,6.0324,6.5808,6.5808,6.8550005,2.4678001,2.4678001,3.48234,4.44204,2.6049001,5.9775605,2.90652,2.90652,2.24844,2.0565,2.44038,2.44038,3.7017002,2.24844,2.24844,3.64686,3.34524,3.34524,6.05982,6.49854,6.49854,4.22268,3.2904,3.4000802,3.5646,3.20814,3.20814,2.79684,2.55006,2.55006,3.67428,2.82426,2.82426,2.41296,1.97424,1.97424,1.97424,1.97424,1.89198,1.89198,1.94682,1.97424,2.13876,2.08392,1.9194001,2.11134,1.83714,2.30328,2.30328,2.3307,1.9194001,1.9194001,2.6049001,2.65974,2.65974,2.742,2.41296,1.6452,1.8097199,1.7548801,1.61778,1.61778,2.0290802,2.24844,1.61778,1.42584,2.1936,2.1936,1.94682,1.72746,1.72746,1.9194001,2.71458,2.71458,2.63232,4.0033197,4.0033197,5.67594,2.7694201,6.05982,2.24844,2.82426,2.82426,3.26298,2.38554,2.65974,2.65974,2.4678001,5.15496,5.15496,2.0016599,2.1936,2.1936,3.20814,3.4275002,3.4275002,3.18072,3.75654,4.99044,2.90652,5.5662603,5.5662603,3.75654,2.65974,2.65974,3.48234,2.35812,2.35812,2.24844,1.72746,2.0290802,2.0290802,2.22102,2.0290802,2.0290802,1.7548801,2.11134,1.97424,2.08392,2.08392,2.08392,1.5081,1.5355201,1.5355201,1.8645601,2.24844,2.24844,2.0565,1.48068,1.67262,1.2339001,1.34358,1.72746,1.72746,1.48068,1.48068,1.45326,1.5355201,1.9194001,1.9194001,1.7000401,1.61778,1.61778,1.7548801,1.48068,1.48068,1.7000401,1.17906,1.31616,1.48068,1.5355201,1.5355201,1.6452,1.48068,1.72746,1.5355201,1.42584,1.8097199,1.8097199,1.28874,1.6452,1.6452,1.61778,1.67262,1.67262,1.5081,1.56294,1.56294,1.5081,1.39842,1.39842,1.26132,1.56294,1.56294,1.34358,1.371,1.371,1.371,1.0968,1.06938,1.06938,0.98712,1.0968,1.0968,1.12422,1.20648,1.12422,1.06938,1.06938,1.06938,1.17906,1.17906,1.17906,1.28874,1.17906,1.17906,1.2339001,1.15164,1.04196,1.0968,1.12422,0.95970005,1.20648,1.20648,0.90485996,0.90485996,0.79518,0.79518,0.79518,0.93228006,0.85002005,0.85002005
2.11134,1.7548801,1.7548801,3.75654,2.7694201,2.7694201,3.8113801,3.6194398,3.6194398,2.0016599,2.742,3.4275002,3.4275002,2.11134,1.8645601,2.30328,1.5081,2.13876,2.13876,1.89198,1.72746,1.72746,1.45326,1.61778,1.61778,3.3178198,2.24844,2.24844,2.71458,3.0710402,2.63232,2.3307,6.22434,1.6452,6.0324,3.23556,6.22434,6.8550005,3.53718,3.6194398,3.6194398,4.44204,5.5662603,5.5662603,3.2904,3.34524,3.34524,2.13876,2.44038,2.44038,2.52264,2.3307,2.24844,2.65974,5.73078,5.73078,6.05982,4.71624,4.71624,4.0581603,3.2904,3.2904,3.48234,3.20814,2.52264,2.52264,2.6049001,2.82426,2.82426,2.85168,2.742,2.41296,2.71458,2.63232,2.63232,1.97424,2.38554,2.38554,1.94682,1.97424,1.97424,1.89198,1.9194001,1.9194001,2.16618,2.1936,2.30328,2.41296,2.65974,2.79684,2.6049001,2.82426,2.30328,2.742,2.41296,1.59036,1.59036,1.7548801,2.13876,2.13876,1.9194001,2.24844,2.24844,1.5081,1.89198,2.1936,1.83714,4.99044,1.72746,1.9194001,2.68716,2.38554,2.63232,2.742,3.2904,3.2904,2.7694201,2.41296,2.41296,2.6049001,2.8791,2.8791,2.30328,2.65974,2.65974,3.0984602,5.18238,5.15496,2.0016599,2.68716,2.68716,3.20814,5.31948,5.31948,5.04528,3.75654,4.22268,4.22268,4.85334,3.7291203,3.7291203,2.9887803,3.48234,3.48234,5.95014,5.84046,2.24844,2.3307,2.11134,2.11134,2.22102,2.38554,2.38554,1.83714,2.11134,2.11134,2.0016599,2.22102,2.08392,1.45326,1.5355201,1.8645601,1.8645601,2.41296,2.27586,2.0565,1.48068,1.34358,1.34358,1.34358,1.67262,1.67262,1.39842,1.48068,1.48068,1.34358,1.26132,1.9194001,1.61778,1.7000401,1.7000401,1.7548801,1.61778,1.67262,1.7000401,1.17906,1.39842,1.39842,1.5355201,1.6452,1.6452,1.7000401,1.72746,1.72746,1.26132,1.59036,1.8097199,1.5081,1.56294,1.56294,1.61778,1.67262,1.67262,1.7000401,1.56294,1.5355201,1.5355201,1.39842,1.61778,1.61778,1.7000401,1.34358,1.34358,1.34358,1.12422,1.371,1.0968,0.90485996,0.90485996,0.98712,1.15164,1.15164,1.06938,1.20648,1.20648,1.26132,1.12422,1.26132,1.26132,1.12422,1.26132,1.28874,1.2339001,1.17906,1.17906,1.15164,1.2339001,1.2339001,1.0968,0.95970005,0.95970005,1.04196,0.90485996,0.90485996,0.93228006,0.8226,0.79518,0.93228006,0.93228006,1.04196
2.30328,2.3307,3.75654,3.75654,3.5097601,2.82426,3.8113801,4.113,3.5097601,3.5097601,2.742,1.97424,1.97424,2.13876,1.8645601,1.8645601,1.45326,2.13876,2.13876,1.5355201,2.0016599,1.72746,1.371,1.48068,1.45326,3.3178198,1.6452,3.5097601,2.71458,3.0710402,4.46946,4.46946,6.22434,5.6211,5.6211,4.68882,6.22434,6.22434,3.34524,3.0162,3.6194398,3.5646,2.63232,5.5662603,3.2904,3.4275002,3.4275002,2.13876,2.41296,3.0162,3.0162,2.3307,2.742,2.742,4.5243,4.3049397,4.3049397,4.9356003,4.0581603,4.0581603,3.26298,2.57748,3.48234,2.96136,2.1936,2.1936,2.6049001,2.79684,2.79684,2.85168,2.742,2.742,2.71458,2.63232,2.63232,2.52264,3.20814,1.9194001,1.9194001,1.8097199,1.8645601,1.89198,1.97424,2.11134,2.16618,2.1936,2.3307,2.3307,2.65974,2.79684,2.79684,2.68716,2.30328,2.30328,2.22102,2.0290802,1.59036,1.72746,2.0016599,2.13876,1.9194001,1.59036,2.0290802,1.5081,1.89198,2.44038,2.44038,4.99044,2.6049001,2.6049001,2.4678001,2.38554,2.38554,2.7694201,2.4678001,3.2904,3.20814,3.18072,2.41296,2.6049001,2.13876,2.13876,2.30328,2.68716,2.52264,2.52264,5.18238,2.90652,2.90652,2.85168,3.20814,3.20814,5.12754,5.04528,5.04528,3.1533,4.96302,4.22268,4.85334,4.0581603,4.0581603,2.9887803,5.8953,5.8953,5.31948,5.84046,5.84046,2.4678001,2.55006,2.41296,2.41296,2.0565,1.83714,1.83714,2.16618,1.83714,2.0016599,2.22102,2.35812,2.35812,1.5355201,2.79684,2.79684,2.22102,2.27586,2.27586,1.61778,1.31616,1.34358,1.26132,1.56294,1.48068,1.39842,1.59036,1.59036,1.34358,1.26132,1.5081,1.5081,1.7000401,1.67262,1.67262,1.7548801,1.67262,1.67262,1.5355201,1.42584,1.39842,1.48068,1.61778,1.61778,1.7000401,1.7823,1.7823,1.7000401,1.59036,1.42584,1.42584,1.56294,1.5355201,1.5355201,1.97424,1.7000401,1.7000401,1.5081,1.7000401,1.5355201,1.61778,1.61778,1.61778,1.7000401,1.48068,1.48068,1.48068,1.12422,1.12422,1.0145401,1.20648,1.04196,1.04196,1.0968,1.0968,1.06938,1.31616,1.31616,1.31616,1.12422,1.17906,1.17906,1.12422,1.26132,1.26132,1.28874,1.17906,1.17906,1.2339001,0.85002005,1.2339001,1.0968,1.06938,1.06938,1.04196,0.90485996,0.87744004,0.87744004,0.8226,0.90485996,0.90485996,1.0145401,1.04196
2.57748,2.3307,3.94848,3.94848,1.48068,2.82426,2.82426,3.23556,3.26298,2.3307,2.3307,3.0162,2.13876,2.13876,2.0565,1.48068,1.45326,2.65974,1.2339001,1.2339001,2.0016599,2.52264,2.52264,1.48068,1.45326,1.45326,2.08392,3.5097601,3.5097601,2.68716,5.37432,4.46946,4.96302,4.77108,4.77108,4.68882,3.34524,2.7694201,3.34524,3.0162,2.742,2.742,2.63232,3.59202,3.59202,3.4275002,2.7694201,2.7694201,3.3178198,3.0162,3.0162,2.30328,2.4678001,2.742,4.5243,2.65974,2.65974,4.9356003,4.2501,4.2501,3.64686,2.57748,2.57748,3.45492,2.1936,2.38554,2.38554,2.57748,2.11134,2.11134,2.9887803,2.55006,2.71458,2.38554,2.16618,2.16618,3.20814,2.57748,2.57748,1.8097199,1.8645601,1.8645601,2.13876,2.11134,2.11134,2.6049001,2.63232,2.3307,2.11134,2.0016599,2.35812,2.68716,2.65974,2.3307,2.22102,2.0290802,2.0290802,2.0290802,2.0016599,1.7548801,1.7548801,1.61778,2.0290802,2.0290802,1.89198,2.57748,2.44038,1.8097199,2.41296,2.6049001,2.4678001,2.742,2.82426,2.7694201,2.4678001,2.71458,2.71458,3.18072,3.34524,3.34524,2.9887803,2.44038,2.44038,2.742,2.16618,2.52264,2.38554,2.742,2.90652,2.85168,5.2372203,5.2372203,5.12754,5.04528,5.04528,4.7985,4.96302,3.5097601,3.5097601,3.4275002,3.0162,3.0162,2.8791,2.71458,5.31948,3.0984602,2.3307,2.4678001,2.55006,2.35812,2.35812,2.0565,2.6049001,2.6049001,1.67262,1.83714,1.83714,2.3307,1.26132,2.35812,1.7823,2.57748,2.93394,2.22102,2.22102,1.48068,1.61778,1.31616,1.42584,1.42584,1.56294,1.48068,1.48068,1.7000401,1.59036,1.59036,2.08392,1.7823,1.5081,1.7000401,1.5355201,1.5355201,1.7548801,1.5355201,1.8097199,1.8097199,1.42584,1.45326,1.45326,1.61778,1.6452,1.6452,1.371,1.7000401,1.7000401,1.7823,1.67262,1.42584,1.42584,1.72746,1.72746,1.97424,1.6452,1.6452,1.5081,1.7000401,1.67262,1.67262,1.8645601,1.72746,1.72746,1.72746,1.45326,1.48068,1.26132,1.0968,1.0145401,1.20648,1.20648,1.20648,1.0968,1.0968,1.0968,1.371,1.31616,1.31616,1.17906,1.17906,1.17906,1.0968,1.12422,1.0968,1.28874,1.12422,0.95970005,0.95970005,0.85002005,1.0968,1.0968,1.04196,1.06938,1.06938,0.93228006,0.93228006,0.87744004,1.04196,0.93228006,0.93228006,1.0145401,1.04196
2.3307,2.3307,3.94848,1.48068,1.48068,2.6049001,3.67428,3.23556,3.26298,3.53718,3.53718,3.0162,4.4146204,4.4146204,4.0033197,1.48068,1.48068,4.7436604,1.2339001,1.2339001,2.9887803,1.83714,2.52264,1.72746,2.16618,2.7694201,2.08392,2.24844,4.55172,4.55172,5.37432,2.96136,2.96136,4.77108,4.27752,4.27752,3.0162,2.7694201,2.7694201,2.4678001,5.2098002,2.742,4.46946,2.30328,3.59202,3.4275002,3.1533,3.1533,3.3178198,3.6194398,4.46946,4.46946,2.4678001,2.90652,2.90652,3.6194398,3.7291203,3.7291203,2.57748,3.64686,3.64686,2.8791,3.45492,3.45492,2.96136,3.12588,3.12588,2.57748,2.85168,2.85168,2.57748,2.55006,2.55006,3.53718,2.16618,2.16618,2.24844,2.68716,2.7694201,2.7694201,2.08392,2.11134,2.13876,1.83714,2.11134,2.11134,2.63232,2.16618,2.16618,2.0016599,2.35812,2.35812,2.0290802,2.3307,2.3307,2.24844,1.67262,2.0290802,1.7548801,1.8097199,1.8097199,1.61778,1.8645601,2.24844,1.89198,2.57748,2.49522,2.49522,2.41296,5.2372203,5.2372203,2.41296,2.82426,2.82426,2.11134,2.7694201,2.71458,3.2904,6.0324,3.34524,2.9887803,2.79684,2.79684,2.742,2.16618,2.85168,2.85168,2.742,3.18072,3.18072,5.7856197,5.6211,5.6211,5.3469,4.71624,4.7985,3.26298,5.26464,3.5097601,3.4275002,2.9887803,2.9887803,2.8791,2.71458,2.71458,2.0290802,2.3307,2.3307,2.68716,2.742,2.11134,2.11134,1.89198,2.0290802,1.67262,2.1936,2.30328,2.3307,1.26132,2.68716,2.68716,2.57748,2.93394,2.93394,1.7823,1.48068,1.48068,1.39842,1.5355201,1.42584,1.6452,1.56294,1.56294,1.7000401,1.97424,2.08392,2.08392,1.7823,1.6452,1.6452,1.5355201,1.45326,1.45326,1.6452,1.8097199,1.8097199,1.7548801,1.371,1.45326,1.5355201,1.7823,1.7823,1.371,1.67262,1.67262,1.72746,1.67262,1.7000401,1.7000401,1.8645601,1.94682,1.94682,1.7548801,1.5081,1.5081,1.72746,1.94682,1.67262,1.8645601,1.7000401,1.7000401,1.72746,1.45326,1.45326,1.2339001,1.0968,1.0968,1.0968,1.17906,1.17906,1.17906,1.17906,1.17906,1.371,1.371,1.04196,1.04196,1.17906,1.06938,1.06938,1.12422,1.0968,1.0968,1.0145401,0.95970005,0.95970005,0.98712,0.98712,1.0968,1.04196,0.87744004,1.20648,0.93228006,0.93228006,1.0145401,1.0145401,0.93228006,0.95970005,0.95970005,0.93228006
2.6049001,2.6049001,3.94848,2.96136,2.96136,4.33236,3.67428,3.67428,1.5355201,2.742,1.61778,1.61778,1.61778,4.0033197,4.0033197,3.18072,1.83714,4.7436604,1.72746,2.52264,2.52264,1.83714,1.45326,1.45326,1.8645601,2.7694201,2.7694201,2.79684,4.55172,4.55172,4.68882,3.8388002,2.96136,5.29206,4.44204,4.44204,3.0162,1.97424,2.35812,2.4678001,5.2098002,3.48234,3.48234,2.30328,3.0710402,3.0710402,2.9887803,3.5646,3.5646,2.71458,2.52264,4.46946,2.08392,3.26298,2.90652,3.6194398,2.1936,2.1936,2.57748,2.57748,2.57748,2.96136,3.45492,2.71458,2.71458,3.4000802,2.55006,2.55006,2.49522,2.57748,2.57748,2.16618,2.96136,3.53718,2.93394,2.71458,2.71458,2.68716,2.68716,2.68716,2.27586,2.11134,2.11134,1.97424,2.11134,2.11134,2.35812,2.49522,2.16618,2.41296,2.0016599,2.13876,2.0290802,2.0565,2.0016599,2.0016599,1.67262,1.89198,1.89198,1.8097199,1.9194001,1.9194001,2.24844,2.24844,2.24844,2.68716,3.04362,2.49522,2.44038,2.85168,2.85168,2.41296,2.30328,2.30328,2.11134,2.7694201,3.48234,3.48234,6.0324,2.52264,2.52264,1.89198,2.68716,2.68716,2.57748,2.4678001,2.85168,2.63232,2.7694201,3.18072,5.7856197,5.2372203,5.2372203,5.3469,4.71624,4.71624,4.63398,5.26464,5.81304,5.81304,2.44038,2.85168,2.85168,2.71458,2.55006,2.0290802,2.41296,2.68716,2.68716,2.742,2.3307,2.3307,1.89198,2.0290802,2.0290802,2.24844,2.30328,2.30328,2.38554,2.41296,2.68716,2.4678001,2.71458,1.72746,1.7823,1.371,1.5081,1.5081,1.5355201,1.67262,1.67262,1.56294,1.6452,1.6452,1.7000401,2.08392,2.08392,2.0290802,1.8097199,1.6452,1.5081,1.45326,1.45326,1.6452,1.8097199,1.9194001,1.9194001,1.371,1.67262,1.67262,1.72746,1.45326,1.45326,1.89198,1.72746,1.72746,1.72746,1.97424,1.7000401,1.8645601,1.7823,1.7823,1.7548801,1.83714,1.83714,1.67262,1.94682,1.94682,1.7823,1.5081,1.56294,1.56294,1.45326,1.15164,1.2339001,1.17906,1.0968,1.0968,1.17906,1.0145401,1.0145401,1.26132,1.17906,1.17906,1.31616,1.04196,1.04196,1.0145401,1.0145401,1.06938,1.12422,1.0968,1.04196,1.0145401,0.95970005,1.06938,1.06938,0.98712,0.90485996,0.90485996,1.04196,1.20648,1.20648,1.0968,1.04196,1.0145401,1.0145401,1.04196,1.04196,0.93228006
3.53718,4.9356003,4.9356003,3.7017002,2.22102,4.33236,4.35978,3.0162,1.5355201,2.742,2.08392,2.08392,1.61778,2.8791,2.8791,1.89198,1.83714,1.83714,2.0565,2.52264,2.52264,2.13876,1.83714,1.45326,1.8645601,2.49522,1.83714,2.79684,4.88076,2.85168,2.85168,3.8388002,2.96136,2.96136,4.44204,1.89198,1.89198,2.57748,2.35812,2.35812,2.57748,3.45492,3.48234,2.3307,3.5097601,3.5097601,2.9887803,2.6049001,2.6049001,2.71458,2.52264,3.20814,3.20814,3.26298,2.6049001,2.6049001,2.38554,4.22268,4.22268,3.7017002,2.1936,2.96136,2.71458,2.8791,2.71458,3.4000802,2.79684,2.79684,2.49522,1.94682,1.94682,2.08392,2.96136,2.96136,3.1533,2.71458,2.71458,2.4678001,2.57748,2.27586,2.27586,2.3307,1.72746,1.97424,2.55006,2.63232,2.63232,2.49522,2.44038,2.44038,2.0016599,2.13876,2.13876,2.0016599,2.0016599,2.0016599,2.0565,1.8645601,1.89198,2.16618,2.27586,2.27586,2.24844,2.38554,5.31948,5.31948,3.04362,2.63232,2.63232,2.85168,2.57748,2.57748,2.6049001,3.18072,3.18072,2.82426,2.55006,3.48234,2.85168,3.26298,3.26298,1.89198,2.52264,2.52264,2.57748,2.4678001,2.4678001,2.6049001,2.7694201,2.90652,2.90652,2.82426,4.5243,4.5243,3.0162,3.7017002,4.63398,2.9887803,2.52264,2.52264,2.44038,2.57748,2.57748,2.71458,2.55006,2.55006,2.65974,2.68716,2.68716,3.94848,2.08392,2.08392,2.08392,2.27586,2.08392,2.24844,2.30328,2.13876,2.13876,2.41296,2.24844,2.24844,2.71458,1.72746,1.72746,1.26132,1.5081,1.5081,1.56294,1.59036,1.67262,1.9194001,1.97424,1.97424,1.7000401,1.89198,1.94682,1.94682,1.8097199,1.7000401,1.7000401,1.72746,1.15164,1.15164,1.83714,1.9194001,1.9194001,1.371,1.56294,1.67262,1.72746,1.6452,1.6452,1.89198,1.8645601,1.8645601,1.61778,1.97424,1.97424,1.97424,2.1936,1.83714,1.83714,2.0565,1.94682,1.67262,1.7000401,1.34358,1.34358,1.5081,1.45326,1.45326,1.45326,1.15164,1.15164,1.15164,1.0968,1.0968,1.28874,1.28874,1.0145401,1.26132,1.42584,1.5081,1.31616,1.06938,1.04196,1.04196,1.0145401,1.06938,1.06938,1.06938,1.04196,1.04196,0.95970005,0.87744004,1.06938,1.0145401,0.95970005,0.95970005,1.04196,0.90485996,0.90485996,1.20648,1.04196,0.98712,0.98712,1.04196,0.95970005,0.95970005
3.53718,2.71458,2.71458,3.7017002,2.22102,2.22102,4.14042,3.0162,3.0162,2.9887803,2.90652,1.5355201,1.5355201,1.67262,1.89198,1.89198,1.72746,1.371,2.0565,2.08392,0.87744004,0.87744004,1.83714,3.53718,3.53718,2.71458,1.83714,1.83714,1.8645601,2.85168,2.85168,5.15496,2.79684,2.96136,3.3178198,3.48234,3.48234,2.57748,3.23556,1.7823,1.7823,3.45492,3.67428,3.67428,3.5097601,1.7000401,1.7000401,1.97424,2.0565,2.0565,2.08392,2.38554,3.20814,3.26298,3.4275002,2.6049001,2.38554,2.65974,2.65974,3.7017002,2.1936,2.1936,2.38554,2.8791,2.3307,2.3307,4.0033197,2.8791,2.8791,2.3307,2.08392,2.08392,2.68716,3.0984602,3.1533,2.35812,2.24844,2.24844,2.57748,2.22102,2.22102,2.35812,1.72746,1.72746,2.1936,2.63232,2.63232,2.22102,2.11134,2.44038,1.94682,2.0290802,1.56294,2.0016599,2.24844,2.24844,2.24844,1.8645601,2.0565,2.0565,2.27586,1.8097199,1.8097199,2.6049001,5.31948,5.31948,2.8791,2.63232,2.63232,2.35812,1.97424,1.97424,2.6049001,2.7694201,2.7694201,3.12588,2.55006,3.1533,3.1533,3.26298,2.79684,2.79684,2.1936,2.27586,2.27586,2.55006,2.55006,2.6049001,5.64852,5.37432,5.37432,2.82426,3.3726602,3.3726602,3.0162,3.7017002,3.7017002,2.65974,2.52264,2.6049001,2.6049001,2.96136,2.93394,2.93394,2.9887803,2.65974,2.65974,2.7694201,2.79684,2.79684,2.08392,2.27586,2.27586,2.27586,2.08392,2.08392,2.49522,2.13876,2.13876,2.16618,2.11134,2.24844,2.35812,1.8097199,1.5355201,1.26132,1.371,1.7000401,1.7000401,1.59036,1.83714,1.83714,1.7823,1.9194001,1.9194001,2.16618,1.94682,1.94682,1.7000401,2.38554,1.7000401,1.72746,1.67262,1.67262,1.83714,1.67262,1.67262,1.89198,1.56294,1.31616,1.31616,1.94682,1.6452,1.6452,1.9194001,1.5355201,1.61778,1.7000401,1.89198,1.97424,2.1936,1.7548801,1.7548801,2.0565,1.94682,1.94682,1.5355201,1.34358,1.34358,1.34358,1.48068,1.56294,1.56294,1.26132,1.39842,1.15164,1.0968,1.42584,1.42584,1.28874,1.20648,1.20648,1.371,1.5081,1.5081,1.20648,0.98712,1.04196,1.0145401,1.06938,1.06938,1.06938,0.98712,1.0145401,0.95970005,0.87744004,0.93228006,0.93228006,0.95970005,0.98712,0.98712,0.93228006,1.20648,1.20648,1.0145401,1.12422,0.98712,1.04196,0.90485996,0.90485996
